First line indicates sampling freq [Hz], samples per channel, QTimer [ms] ,,,
Fx, Fy, Fz, Mz, My, Mz 
1.369112174,0.284298046,4.27112371,0.020120408,0.027553856,-0.006558522
1.185541053,-4.368157342,5.2753837,0.014254629,0.036439297,0.103303224
-0.868331515,4.595967319,5.580656395,0.020448502,0.051219695,-0.108040442
2.357824242,0.301138826,1.488883293,0.041715241,-0.00128031,-0.007098389
-1.768131394,-1.650785084,6.54602912,0.020353665,0.058244956,0.039717417
-0.583737555,4.599236063,4.533271478,0.005344505,0.04121542,-0.108262295
0.822003817,-2.119590175,3.160899146,0.021216365,0.021075292,0.050191803
-0.271604439,-0.027189049,2.760947035,0.008873672,0.024223617,0.000840895
-1.95082176,3.371721082,5.774987572,0.007029138,0.05365588,-0.078913173
1.196893269,-4.926044048,2.913999406,0.020147416,0.016657491,0.116382394
4.447171077,0.492940001,5.169840843,0.021951905,0.018038811,-0.011747585
0.952363003,3.943307845,7.725650348,0.026118968,0.05358671,-0.092526484
1.39930314,-4.050329974,3.984851544,0.031359453,0.019129381,0.095957446
0.597456984,3.617537219,4.312752079,0.015062837,0.032614735,-0.08517936
-1.348540972,3.734295718,5.34710296,0.021419856,0.046607616,-0.087491968
-0.144170552,-6.323311006,5.657976345,0.011719191,0.041539799,0.149764628
1.95771093,5.431979691,3.72851827,0.004640893,0.020657219,-0.128221131
1.948771215,1.518823358,4.716280901,0.027421135,0.02807553,-0.035705602
-1.121231979,-4.31368912,5.889835092,0.008026755,0.049133314,0.102423471
4.981750103,6.680408002,4.208208687,0.012519178,0.007992943,-0.15794265
0.762118283,-0.954258167,4.450138793,0.027975779,0.032112637,0.022781875
-1.434783235,-3.26141104,4.400205225,0.014097522,0.043753504,0.077404397
-0.664712741,5.941786923,3.683268601,0.019229353,0.034555298,-0.13992566
-0.673761099,-3.2675301,3.550951946,0.02030167,0.032427403,0.077456671
1.8914321,-2.454874185,4.039376206,0.007319892,0.022643186,0.057978996
-2.332294462,5.568218431,7.915587151,0.025794582,0.073446113,-0.130537756
1.937160551,-4.188302787,2.079950979,0.021569779,0.000525949,0.09902518
0.160065196,1.717797249,4.491820658,0.016071741,0.031064305,-0.040111933
-2.785165816,4.572643033,5.773129025,0.013851226,0.058267044,-0.107145802
-1.244726238,-5.07913856,2.875207936,0.021805071,0.024533941,0.120418399
0.60339026,3.179645585,4.086423503,0.021631753,0.030552445,-0.074826277
-1.358697609,0.997077898,5.525331278,0.017626482,0.053091165,-0.023054326
0.609645183,-6.187232677,5.236621369,0.018745454,0.033801454,0.146485277
3.313360588,5.936183235,2.452489328,0.026094372,0.002337669,-0.140230662
-3.767428382,0.103327248,5.691187392,0.018014993,0.062416216,-0.001534329
-0.114220265,-4.006506365,3.12902668,0.013085801,0.020671525,0.094958095
-1.664479964,5.508430109,5.376047736,0.013454594,0.048919029,-0.129370428
-1.586877113,-2.457172106,5.694544256,0.009627752,0.050269732,0.058646133
1.662277898,-3.620469062,4.221161533,0.018721805,0.019888373,0.085740717
-0.048127966,6.454224132,2.842512989,0.022346506,0.024204073,-0.152111842
-1.815577947,-3.904186957,3.733654104,0.025475945,0.040074788,0.092632833
-3.293790214,0.56150027,3.771508512,0.029912785,0.043769301,-0.012439148
1.841340387,4.768155597,4.135719596,0.01290151,0.024463764,-0.112484633
-3.485949674,-3.810194623,5.848162134,0.022630821,0.061640514,0.090841791
-1.145938068,1.760263775,3.824146019,0.025174966,0.03258792,-0.040973511
-1.791521482,2.425284758,4.052750239,0.010676792,0.043551898,-0.056823283
-3.153115853,-5.102924017,1.793611096,0.009129633,0.031491836,0.120901776
5.526038553,2.159371635,6.055523061,0.028832675,0.014309012,-0.050954554
-3.141511693,0.880071523,6.999405851,0.010498212,0.070014488,-0.019902602
2.353190391,-4.886127951,3.357438433,0.02061045,0.01395888,0.115345094
-0.509347152,4.81839461,5.578130885,0.030937994,0.043873334,-0.113115633
-2.293130977,-1.049975308,5.915883811,0.011591318,0.061332623,0.025354302
-2.439883461,-3.956530215,3.093580876,0.015935863,0.038356543,0.093860395
2.070370915,4.774463699,3.483100519,0.028182705,0.017554519,-0.11262262
-2.126139342,-2.12813627,3.552406554,0.014486762,0.040663523,0.050685433
-1.941758538,-0.801711416,3.989603857,0.025287215,0.038044241,0.019591129
1.385855312,3.493537692,0.914463135,0.008458676,0.000211341,-0.082525375
-3.029705813,-1.921985911,6.959121727,0.012437578,0.068710245,0.046234081
-0.307042674,0.260013296,4.24417132,0.022683493,0.031312483,-0.005636981
1.468790995,1.52011588,5.795368028,0.009097327,0.034741493,-0.03554702
-3.240512524,-3.195019577,2.668010834,0.014134271,0.039357902,0.075938916
2.523727397,0.050093806,3.849212133,0.028117374,0.012337469,-0.00096752
-1.638469652,1.435533379,6.37866012,0.020113722,0.061712372,-0.033323436
1.896024781,-2.876114081,2.532679568,0.013998298,0.009982076,0.067877925
3.149942511,3.411187452,4.968433216,0.032610204,0.018476895,-0.080295987
-2.076034474,0.144462045,4.233984098,0.00645314,0.046423672,-0.002965461
-5.350396936,-1.986454253,4.361830852,0.014648008,0.065142806,0.047711084
3.149878291,3.585598737,2.201763012,0.02757005,0.000866073,-0.0847348
-2.244003889,-2.08120521,6.331761232,0.008638357,0.059227171,0.049865313
-1.447515673,-0.531229997,4.422509122,0.029989666,0.044072154,0.013030132
4.346717413,2.737110729,2.848740675,0.025905326,-0.000438752,-0.064805098
-3.181346322,-1.399166951,6.110785278,0.012414087,0.067786342,0.033700797
-4.328647865,0.43024848,3.963029639,0.035006182,0.056167784,-0.009370653
2.00586349,0.958986874,2.593963151,0.00900998,0.00519963,-0.022511417
0.081218945,-2.401500176,3.370952848,0.010307568,0.027036143,0.056885224
-1.865795051,0.125824817,6.342739471,0.033717439,0.057092482,-0.00216115
2.503317098,0.946791503,2.164667109,0.018152537,0.003964449,-0.022422667
0.023094743,-1.06793587,2.960548731,0.011987245,0.024084125,0.025400252
-2.749336919,2.808257351,5.727798133,0.033969558,0.057171347,-0.065417198
3.514048923,-1.24239563,4.718692675,0.008632112,0.014244502,0.029397816
-4.048090905,0.414949191,4.406205109,0.022816615,0.058485008,-0.009069411
2.857779504,1.14017801,3.866043607,0.031486553,0.01591695,-0.026884378
-2.954253412,-0.814487813,6.118797782,0.015864145,0.066614725,0.019891605
0.061280106,0.470878257,3.821155048,0.027021828,0.030942548,-0.010820666
3.352992281,1.431604931,3.872265629,0.036328816,0.007990139,-0.033626145
-4.097969787,-0.856750304,6.322000545,0.009313686,0.069489436,0.021154792
2.72902807,1.670033746,2.817174943,0.019364294,0.008190849,-0.03948104
3.379500873,1.134391007,3.876452436,0.028527253,0.007968089,-0.026646621
-1.311315105,-2.305526985,4.008031201,-0.004614545,0.040231754,0.054728886
0.617568857,0.136490151,6.18629448,0.013018063,0.0424466,-0.002764018
2.784538551,0.057426933,2.148780725,0.02518514,0.002069512,-0.001428764
-0.316864511,-1.910563055,6.576847013,0.0069829,0.050688058,0.04564461
-2.116105015,3.008546886,6.165192686,0.035259995,0.057309311,-0.070183206
0.760330821,-0.93205585,2.742981378,0.028121767,0.017980877,0.022176337
-5.621391029,1.189847456,4.396694289,0.02093171,0.067191946,-0.027208053
-0.148829159,2.174424147,4.262164357,0.033861068,0.030634206,-0.050793265
-0.893393777,-1.15021119,6.135639573,0.023449926,0.050035791,0.027805468
1.340665964,1.159883005,4.927568484,0.016090834,0.033313533,-0.027209251
3.416385266,0.534214272,4.515403025,0.021995886,0.013092028,-0.012480751
-2.041316936,-0.740307777,4.220925706,0.007385799,0.046007196,0.017919097
1.454869653,1.539114013,3.868358177,0.015294243,0.023966573,-0.036227062
0.118060461,-0.708099613,4.23592352,0.023210254,0.02878228,0.017173355
-1.172255342,-2.82599955,4.20972586,0.001496371,0.040979557,0.067036283
-1.263837454,1.653236808,5.958899254,0.021461546,0.056175336,-0.038515063
2.6214189,0.116780522,4.475727237,0.043710582,0.016749892,-0.002454283
-6.586778764,-0.556985951,5.206700073,0.025755441,0.073733711,0.01435099
0.10522246,2.318404084,3.416420605,0.031714453,0.027486945,-0.05443475
-0.720276002,0.214408239,2.515029552,0.037535952,0.024231571,-0.004704354
-5.203944412,0.507417213,5.674287853,0.020075696,0.070203094,-0.010917525
-0.715562899,1.090389815,2.763899081,0.015289862,0.026721054,-0.025465956
-0.628586964,-1.002398661,4.869511169,0.015255471,0.043443172,0.024026102
1.419515638,-0.589172309,3.200698987,0.012017803,0.018436403,0.01396783
1.533404154,-0.69114799,5.963307319,0.023579403,0.03529161,0.016713058
-0.279040077,-0.747955782,1.876204775,0.028990952,0.016533331,0.017899161
2.750778965,0.756684312,5.782088029,0.02921964,0.027162689,-0.01757174
-3.851017289,1.166835601,3.76238618,0.039400364,0.04668274,-0.026630391
-2.556620073,-1.161939657,3.77084668,0.016983922,0.044916405,0.027944037
-3.082600858,2.003394642,5.722738554,0.023139441,0.059043763,-0.046431412
1.1160631,-0.3050404,5.527520566,0.031823362,0.033894447,0.00765637
-6.056654051,-0.441322758,5.867902824,0.014370186,0.081692233,0.011382456
1.625924419,0.289086469,3.421121713,0.020209007,0.019097096,-0.006738442
1.596310647,0.572654531,5.120943026,0.03095841,0.027996223,-0.013133874
-5.266102364,1.684478787,5.469711707,0.026911191,0.074086041,-0.038842606
-0.994805393,1.279471982,0.194290492,0.022436188,0.006881527,-0.029993626
-1.655416742,1.334997612,3.590664021,0.031712671,0.03330739,-0.030866126
-0.166747877,0.019211646,4.884427228,0.021296973,0.041045122,-0.000109271
2.732004607,-1.371403701,4.910641217,0.016834941,0.019997422,0.032567715
1.975809357,0.972236119,1.297530277,0.024278657,-0.000407254,-0.022984637
-1.076991199,0.118186079,5.296103273,0.02472899,0.044218866,-0.002150808
-0.024477372,-0.78393771,4.223920581,0.031847994,0.034529831,0.018847873
-0.416868058,0.190122396,3.397803781,0.013141213,0.0302569,-0.00422472
-1.375659911,0.828018884,8.068999752,0.03181139,0.068804143,-0.018711461
-1.53289701,-1.341315862,5.054858638,0.025256404,0.044554626,0.032337648
-1.916439022,1.920309791,3.607481805,0.019869016,0.040347379,-0.044872563
-1.478154868,0.250196491,1.020143735,0.028490368,0.016170293,-0.005582491
-1.044481859,-0.929265462,6.555899291,0.030777884,0.054258813,0.022657409
-0.727401606,3.809469701,3.639781686,0.031109013,0.034105583,-0.089537451
6.770779484,-0.413821284,2.825619645,0.03843659,-0.014545707,0.009376239
-2.511299032,0.684957762,4.006349323,0.021673459,0.04154932,-0.015457663
-2.294281962,1.985283153,4.889443977,0.014081086,0.053147508,-0.046330685
0.982127102,-2.626846976,2.095035149,0.015268095,0.011399438,0.062072054
4.219631301,-0.086188557,4.735038986,0.018538344,0.015677488,0.001910222
-3.056959867,1.526847262,8.280147833,0.020344621,0.080076956,-0.035074074
2.379618015,-2.905787907,4.227776297,0.032136535,0.021069331,0.06868865
0.221146138,2.987778757,2.582429925,0.023490333,0.020147459,-0.070322633
-3.998259868,2.084429449,6.984737899,0.029488976,0.074450488,-0.048162239
-0.466867363,-2.378798572,3.558033051,0.02856278,0.026110734,0.056660014
-1.066151957,3.436948046,4.287840037,0.013673482,0.041573229,-0.080753363
-3.030297867,0.535529922,4.631813226,0.02676157,0.054698984,-0.011992085
0.240647665,-3.69675907,7.182055924,0.024035529,0.052153802,0.08785274
2.098220104,4.460598038,4.767655387,0.020271651,0.02813129,-0.105188942
3.710682177,-0.760828036,1.078619558,0.029735135,-0.012063776,0.017759047
-1.017931924,-1.348390753,4.635222705,0.025324112,0.038239926,0.032431961
0.637443304,3.168941044,4.532426966,0.003342243,0.034348131,-0.074634381
-0.321194969,-2.617683926,3.988096633,0.02415234,0.034120694,0.062118783
4.509437842,-1.118378924,4.931491386,0.024745743,0.010283314,0.026448134
-2.869582698,3.301175329,7.45626262,0.018567901,0.072453148,-0.077023109
-0.41911571,-3.547334764,2.048940968,0.027854294,0.018430229,0.083995439
-0.004947479,2.095675808,4.269802942,0.027355226,0.029998941,-0.048976831
-4.603452973,4.588880975,8.085826442,0.022667763,0.087303,-0.107193386
2.435954755,-4.217149896,2.931022998,0.030602846,0.009889588,0.099568085
0.202628863,3.565951484,3.446849128,0.020767454,0.027520184,-0.083938401
0.36050261,3.017924331,5.578702934,0.017587627,0.04429759,-0.070929518
-0.684817971,-5.717777366,5.445066391,0.012098512,0.042818142,0.135517949
3.859832469,5.327015313,2.881996311,0.022654633,0.002869587,-0.125901539
3.550896942,0.175135537,3.014198513,0.026017575,0.005017569,-0.004240458
0.630248344,-4.203258349,5.890362204,0.033331957,0.039101644,0.099746388
3.915681002,4.143115271,3.08331705,0.018809649,0.004153741,-0.097968517
0.344327112,-0.4246653,4.872295104,0.034014847,0.032669069,0.010537005
1.134728815,-3.473113078,5.278888093,0.022500134,0.031513507,0.082383718
-1.830726137,3.434971823,6.414312081,0.010453671,0.058243468,-0.080372928
-3.555787022,-2.294950466,2.237893756,0.025391179,0.037457153,0.054753117
2.698739731,-1.075477665,4.47640965,0.027663513,0.021653632,0.025444747
-1.68420289,5.478562609,7.923974454,0.025404289,0.069941506,-0.128489129
1.632223764,-3.607219817,2.924728659,0.033990482,0.01428149,0.085267497
2.030194983,2.204453152,3.009497405,0.037523022,0.013407418,-0.051936766
-1.545101785,4.836178676,6.200805721,0.033862996,0.054692471,-0.113386704
-0.310073706,-6.072265986,3.297647504,0.025317058,0.02792202,0.143633759
5.046066553,3.918525993,1.581569628,0.039014875,-0.014859268,-0.09276829
0.19030212,0.682075275,4.257800882,0.022196716,0.033949853,-0.015818868
2.158115362,-6.252861984,7.392028402,0.018656603,0.043120876,0.147979294
6.087495492,4.453276363,3.543280816,0.021052331,-0.003998757,-0.105480441
-1.096887161,0.696987214,5.52028539,0.022009199,0.051503072,-0.01597896
-2.101733384,-2.884354565,5.671254584,0.019189377,0.05271188,0.068822458
-0.774811956,5.268777966,4.73385631,0.024393057,0.043705045,-0.123955333
-5.846587663,0.148708651,5.652913596,0.026964999,0.078622773,-0.002522684
2.677415873,-3.65701947,5.292834707,0.027819491,0.023025832,0.086590318
1.388076143,5.430992781,5.39649875,0.034885384,0.037132828,-0.12792881
0.216283049,-3.062452142,3.138344503,0.021680705,0.024108608,0.072510743
2.672610532,-0.471468338,3.417074409,0.028147039,0.013084335,0.011140997
1.095730346,4.182456068,5.82456179,0.012368081,0.037294218,-0.098337046
0.548692883,-4.402130875,3.348537708,0.010908376,0.024034648,0.104063128
4.295121793,1.03733287,3.254584066,0.022071315,0.003071666,-0.024674024
-1.660118237,2.190494859,5.540286263,0.015404932,0.049841051,-0.051035694
-3.427446079,-4.836963525,5.203417817,0.013633106,0.056001185,0.115002538
3.7984842,3.178046353,4.118877456,0.034424802,0.013018693,-0.075059177
-1.123504567,1.428458488,5.959024188,0.02018143,0.055397672,-0.033229123
-3.860157886,-3.980948714,2.003178757,0.018554138,0.037102832,0.094541017
-0.08658716,4.312291948,3.878861919,0.022017905,0.027550981,-0.101332858
-6.096302321,0.435980189,6.517942895,0.01642495,0.087364328,-0.009281777
-2.216789461,-3.374395782,3.952022791,0.022406754,0.038996123,0.080332527
-0.995974842,4.384141893,5.784247647,0.025270526,0.048300907,-0.102829856
-1.342645615,-2.450037287,4.19790047,0.015803776,0.041636871,0.058240325
1.968856958,-1.771789096,3.183022122,0.020442611,0.009786272,0.042029157
1.099432548,3.634382632,2.179554029,0.021360869,0.012080693,-0.085704088
0.11555709,-3.593065401,4.41304289,0.018558266,0.035211013,0.085094008
0.301062577,0.618953649,4.032883736,0.034013794,0.02607448,-0.014133332
2.437562508,2.37560386,6.446905537,0.023383188,0.034674906,-0.055746865
-8.032516358,-3.023126333,4.296744168,0.026297567,0.07907318,0.072503234
1.144740263,1.716069995,3.200140628,0.040581004,0.014551638,-0.040128706
-4.179944267,0.793224367,3.776612148,0.015883583,0.05414945,-0.018045183
-6.268588698,-4.462015922,3.678880804,0.009170416,0.064343676,0.106183529
3.71216779,2.500973014,5.822511656,0.027416742,0.022432122,-0.058849458
-1.429260621,0.018958043,7.653536936,0.008864699,0.065927903,0.000272798
-0.49758599,-1.491484046,2.720662031,0.024609287,0.024716013,0.035494132
0.626307182,5.029978979,4.309116741,0.038489966,0.027010196,-0.118254985
-1.417905153,-0.67686336,4.007420226,0.016998874,0.040659562,0.016388766
-1.874152266,-2.427137375,4.181193049,0.02495073,0.039076366,0.057959678
3.72158564,2.383522646,2.837026527,0.02371978,0.002901408,-0.056404695
2.42177119,-3.069790996,5.099460165,0.012951915,0.028343142,0.072514941
-1.415523921,-1.122850277,5.058310415,0.026552127,0.043941409,0.027174557
2.638610439,1.148803659,3.244699325,0.010230511,0.012314956,-0.02718704
-3.206431634,-1.3624275,3.53723975,0.024801744,0.046413537,0.032765482
-2.661448789,0.634956266,2.07059194,0.033517603,0.03135485,-0.014471128
-3.133813833,0.472477489,3.788701095,0.014228779,0.0484763,-0.010587766
-4.524789659,-0.316715759,4.820296301,0.018455842,0.064525629,0.008251326
1.525155582,2.052050508,4.921840183,0.03652062,0.0268217,-0.048032916
-1.699997459,0.171102451,7.861261499,0.012731627,0.069096277,-0.003264121
0.222338465,-0.169391071,1.684006367,0.023348356,0.012335737,0.004157382
5.123598509,2.1336225,3.265865666,0.037743696,-0.00672756,-0.050401578
-3.073860827,-1.005200501,3.981399235,0.014750907,0.049563241,0.024297773
-0.997247795,-1.641970394,4.422812483,0.020582965,0.036407616,0.039329042
4.516386989,1.763580989,4.330731958,0.026340401,0.005576323,-0.041602458
-1.179014878,-2.68935274,5.064413516,0.00228199,0.048100252,0.063856042
-1.978237408,-0.085173892,5.702306014,0.029434293,0.052450079,0.002781616
3.893466665,1.434739927,1.761430983,0.021280009,-0.007026474,-0.034088917
-2.473964522,-0.05870425,3.78735685,0.017346985,0.044719664,0.001896389
-3.930313829,2.921441494,5.062466323,0.043509893,0.05802693,-0.067958856
1.127197687,0.005587595,4.051987481,0.018457482,0.021857742,0.000194264
-4.172264871,0.455041783,7.18230438,0.019958721,0.082215757,-0.00988159
2.07211567,1.315420639,3.853273127,0.035392176,0.014889721,-0.03075738
-1.131414917,-1.130054283,4.22426712,0.011378223,0.040914496,0.02704309
-1.557479254,0.161505767,1.896998425,0.003642914,0.024254533,-0.003545626
3.641761438,0.690815046,3.013463484,0.035114861,0.004426401,-0.016383073
-0.508938206,-0.93359734,5.082046324,0.018716501,0.044497819,0.022414962
2.019476163,0.182912657,5.773326807,0.019654034,0.031203647,-0.003994742
4.493051048,1.762094792,4.10447482,0.038475667,0.008845581,-0.041690465
-3.073522776,-0.57649373,4.851114193,0.005085077,0.056968732,0.014178519
-3.653330257,0.778880909,3.790170272,0.009830456,0.051455272,-0.017785981
2.652305796,0.128906706,2.574336197,0.025570147,0.0063253,-0.003080309
-1.413462629,-0.541934538,4.868512584,0.011700156,0.04786784,0.013222029
-3.182726544,0.773127387,3.771704882,0.034199018,0.048323185,-0.017594298
0.736924157,-0.483261366,2.319518868,0.030734103,0.014612384,0.011575921
-2.62464708,0.278602266,6.559269314,0.022290654,0.068472463,-0.005895314
-0.260268971,1.518066928,4.032384004,0.039134261,0.029185133,-0.035277091
0.194593123,-2.185579295,4.224834038,0.014624123,0.028234124,0.052003458
0.877486281,0.154924436,3.632284364,0.010158822,0.025112762,-0.003528031
3.660613512,0.679283788,4.303491656,0.025930522,0.009945703,-0.015923357
-0.790944577,-0.467388963,3.801428397,0.021386225,0.035454325,0.011388929
0.304505808,1.061306282,3.198590575,0.021400125,0.024602893,-0.024836679
3.46005704,1.640687344,4.722891412,0.043635883,0.01435522,-0.038499971
0.130606368,-0.864404036,4.237963868,0.019257814,0.033982147,0.020677811
-3.64161386,0.459266359,5.705302117,0.010991164,0.067200081,-0.010145482
2.758473573,0.487024976,3.856115689,0.030708818,0.011111036,-0.011293701
-3.049181039,-1.15830074,4.203292018,0.004747539,0.051406268,0.027876731
-3.53140583,0.698017965,4.211788805,0.015456794,0.054177783,-0.01584517
3.833838385,-0.424085367,3.223531756,0.025622649,0.005130106,0.009883372
-1.101438499,0.996315742,5.102118635,0.017678584,0.048167345,-0.023082861
0.906295137,1.689277564,5.553512417,0.03123816,0.035505061,-0.039398684
-1.302702171,-0.605056164,4.643595439,0.023517234,0.039992466,0.014907565
0.946731575,1.097196111,4.915244241,0.021722457,0.035284862,-0.025665523
0.830402374,0.31146065,3.397582175,0.032330866,0.023094571,-0.007133997
1.547478904,-1.404249539,4.237795756,0.031601,0.020710608,0.033495563
1.987972619,0.647070991,3.639451475,0.025402868,0.018870495,-0.015192754
2.597035821,0.8204989,7.048412804,0.041700329,0.038309193,-0.018947523
-1.705289121,-0.212571279,2.936994623,0.022692519,0.033338747,0.005431673
-2.143914577,1.166769947,5.939350152,0.021495608,0.055596877,-0.026775943
0.435912305,0.688581686,3.401394182,0.028369653,0.025405512,-0.016012292
0.647738308,-0.586885841,4.470336917,0.011861496,0.033207862,0.014053436
-3.028581129,0.963608285,6.14176527,0.017092653,0.062192993,-0.021898955
5.228982905,-0.103081353,4.949984156,0.030802851,0.006494384,0.00243561
-1.852043492,0.577560623,4.661272304,0.015092425,0.048642597,-0.013153762
1.880081601,0.136743753,3.417184773,0.025450337,0.017563819,-0.003146087
0.114473577,-0.870152924,4.868540844,0.028329576,0.039150184,0.020884632
1.320875566,1.442361487,5.993557414,0.020758987,0.042211723,-0.033803562
3.025623528,0.172827257,4.28100845,0.031961212,0.018310566,-0.004045506
-0.855655279,0.394153517,6.569456536,0.038521007,0.053361274,-0.008566834
1.175611947,1.659672932,6.63041416,0.025026528,0.048245006,-0.038869177
0.45849271,-0.061457622,4.453215772,0.033111852,0.033832411,0.001760964
0.85873977,-0.129866959,3.184063005,0.026731106,0.021207445,0.003246093
0.3341838,0.603326936,4.265439466,0.015690875,0.033314588,-0.014002435
2.757985366,0.614486923,5.354189727,0.028397524,0.023574933,-0.014240114
-1.086984355,0.590009596,2.321458639,0.018382143,0.024994997,-0.013624582
-3.682429691,0.744552408,7.398718727,0.027824905,0.076011625,-0.016554417
2.653755207,-0.322002383,3.411778655,0.035089989,0.013051569,0.007644483
3.554025,0.136281483,6.00172399,0.025762098,0.029748149,-0.003180766
0.143257838,-1.317031112,5.081811028,0.022693319,0.040795999,0.031416106
3.991820946,-1.40636987,4.912459958,0.032072155,0.018034961,0.033162894
0.878678437,2.728172649,4.296865695,0.022095439,0.030719797,-0.064185457
3.305395571,-0.265628224,3.427679609,0.029473972,0.00968936,0.006223604
-2.242702919,0.057785653,6.553416959,0.030204307,0.060961655,-0.000521474
3.967492534,2.940647196,4.775198177,0.017879096,0.017759395,-0.069512401
2.291774478,-0.992332887,4.67538668,0.03717767,0.025402456,0.023574405
-1.105325344,0.42157899,4.224890026,0.032570139,0.040619457,-0.009494101
1.055557666,1.474510823,4.066226259,0.023949786,0.027660582,-0.034614393
2.156860531,-0.887549639,2.54020603,0.037781658,0.008460604,0.021014553
0.31088595,0.617864069,3.399051353,0.027932544,0.026073544,-0.014332212
-0.057069397,0.507336567,6.813851346,0.021103517,0.056483558,-0.0115504
4.769043345,-1.719086025,4.914567491,0.036486083,0.013665108,0.040483957
0.76275476,2.058797976,5.130856375,0.03031956,0.038059283,-0.048297574
-2.217126148,-0.244350442,6.344156033,0.022369334,0.064384027,0.006397051
1.674784179,-1.621130885,3.164489546,0.036444806,0.016223904,0.038404231
1.257306294,3.08635548,4.311407835,0.018181042,0.028858099,-0.072695205
1.96743693,-1.64924932,4.467648427,0.018097907,0.025694591,0.039021745
-1.706986232,-0.555214862,7.403308592,0.03281241,0.064938931,0.01394553
2.072199719,4.630350014,3.265394542,0.030384509,0.015689443,-0.109222054
2.545484795,-1.139125024,4.244660386,0.042455497,0.020336239,0.027015376
-2.52874629,0.505425997,6.763359418,0.035788461,0.06423966,-0.011024413
0.919667303,1.834217965,4.927193685,0.019931185,0.035646523,-0.043067071
1.706290975,-2.223223916,4.013632461,0.03293736,0.023070522,0.052639041
4.204809724,0.219780129,4.523915261,0.020325476,0.008809758,-0.005146184
0.952447223,1.527819179,5.574766874,0.009032707,0.040967674,-0.035853718
2.295892447,-3.251318821,2.318675236,0.014935591,0.005948457,0.07668728
3.593859629,2.415519956,6.890344563,0.023846222,0.031976295,-0.056784165
-2.37104883,0.704002178,7.85620104,0.015697759,0.072765331,-0.015761779
0.301390555,-2.855484333,4.402950233,0.04111995,0.033831466,0.067761294
1.579368174,3.892936176,4.31006271,0.035095498,0.026898101,-0.091694496
-0.126138404,-1.181538442,6.569903652,0.026450757,0.054563193,0.028333341
-2.129173797,-2.592062813,5.453620045,0.026957532,0.056178351,0.061781934
1.841896067,4.328347667,4.119583346,0.022494346,0.024124153,-0.10206261
2.832354425,-1.285520543,3.406358847,0.029516807,0.011999828,0.030345474
-3.59186362,-1.324117455,7.586981075,0.02491258,0.076879304,0.032263163
3.549190277,3.650201927,2.003894929,0.018914507,-0.002827935,-0.086347468
2.880655254,-2.61799527,4.450595347,0.033918381,0.014952781,0.062029327
1.529749798,-0.540855318,5.113986855,0.021417183,0.033535228,0.012948724
1.445384331,1.968910363,5.371905518,0.011709663,0.031373,-0.046147436
0.118873395,-4.172064845,4.392648396,0.030386316,0.029561904,0.098977596
4.172397237,0.626516375,6.868125793,0.028733263,0.033528685,-0.01476141
-1.132986637,1.720320141,6.177839112,0.018838238,0.057317565,-0.040112699
-0.740175044,-4.79927397,2.460939196,0.020496179,0.023583556,0.113568137
-0.157117538,2.867868083,6.844403923,0.02267265,0.057535772,-0.067251556
-5.536948017,2.270880545,6.120361874,0.021148786,0.081126966,-0.052650163
-0.017569396,-3.51048447,3.985019655,0.019016267,0.032400921,0.083139694
0.638744275,5.307931907,4.754082693,0.024908193,0.036082615,-0.125021168
3.723630356,-0.662836972,4.717045069,0.021157019,0.018152403,0.015583061
0.487981091,-3.538043691,5.266136435,0.025022325,0.0401304,0.083826042
2.867721764,4.607975834,3.28893408,0.01826265,0.011691968,-0.108826499
0.313418874,-2.555957497,3.780995856,0.027681077,0.028860642,0.060601957
-0.851575401,-1.880855747,4.852876066,0.016172525,0.044417576,0.044787811
0.404972797,2.582345611,4.734606788,0.002916106,0.037242427,-0.060756249
-0.309333384,-5.389263728,7.803747625,0.011025551,0.060343823,0.127834064
0.998028769,0.212624598,4.698398226,0.013546859,0.03323329,-0.004836402
-2.387059482,4.029205995,7.258768457,0.019868257,0.068222788,-0.094261402
-3.851990282,-4.446593244,3.91079695,0.02494057,0.052705242,0.105651022
2.105982184,3.878592719,4.323620835,0.029042371,0.024203924,-0.091435294
-1.134475673,4.32687183,4.28168432,0.030993836,0.041726959,-0.101678432
-0.615528083,-5.035351757,3.518430459,0.028251326,0.03150687,0.119212282
-1.218107639,3.478560318,7.261322227,0.026008184,0.066851493,-0.081523609
-0.720534973,1.204834308,5.325744152,0.015929494,0.04797351,-0.028040659
1.262179278,-6.141959677,6.10610103,0.013056443,0.037505124,0.145367167
-1.50873173,4.553898502,4.931029169,0.020086585,0.044159184,-0.106847829
2.197712736,-3.19054359,3.190234171,-0.002968912,0.01399993,0.075227631
1.081050388,-2.142554648,4.444843918,0.02112248,0.030283233,0.050768806
-0.341608691,4.14736651,5.151288915,0.024024708,0.044652966,-0.097510602
-3.159062626,-2.699824398,4.368028518,0.029169908,0.052810913,0.064388335
0.936464588,0.965901572,3.837554854,0.030081593,0.026266324,-0.02258123
-1.172742005,5.065611671,4.287229062,0.035286901,0.042001037,-0.119093483
-3.15037044,-5.310638778,7.121017424,0.013950806,0.070300298,0.126248896
2.392662203,0.713590477,3.231391067,0.013723404,0.013453807,-0.016874362
2.008805018,3.494009441,5.605832873,0.020694207,0.035448727,-0.082321535
-2.231944302,-5.806734494,3.285295001,0.014319261,0.038611005,0.137514884
