10630,1023,0
10655,1023,0
10682,1023,0
10707,1023,0
10733,1023,0
10760,1023,0
10785,1023,0
10812,1023,0
10838,1023,0
10863,1023,0
10890,1023,0
10915,1023,0
10942,1023,0
10968,1023,0
10993,1023,0
11020,1023,0
11045,1023,0
11072,1023,0
11098,1023,0
11123,1023,0
11150,1023,0
11175,1023,0
11202,1023,0
11228,1023,0
11253,1023,0
11280,1023,0
11305,1023,0
11331,1023,0
11358,1023,0
11383,1023,0
11410,1023,0
11436,1023,0
11461,1023,0
11488,1023,0
11513,1023,0
11540,1023,0
11566,1023,0
11591,1023,0
11618,1023,0
11643,1023,0
11670,1023,0
11696,1023,0
11721,1023,0
11748,1023,0
11773,1023,0
11799,1023,0
11826,1023,0
11851,1023,0
11878,1023,0
11904,1023,0
11929,1023,0
11956,1023,0
11981,1023,0
12008,1023,0
12034,1023,0
12059,1023,0
12086,1023,0
12111,1023,0
12138,1023,0
12164,1023,0
12189,0,1023
12216,0,1023
12241,0,1023
12268,0,1023
12294,0,1023
12319,0,1023
12346,0,1023
12371,0,1023
12397,0,1023
12424,0,1023
12449,0,1023
12476,0,1023
12502,0,1023
12527,0,1023
12554,0,1023
12579,0,1023
12606,0,1023
12632,0,1023
12657,0,1023
12684,0,1023
12709,0,1023
12736,0,1023
12762,0,1023
12787,0,1023
12814,0,1023
12839,0,1023
12866,0,1023
12892,0,1023
12917,0,1023
12944,0,1023
12969,0,1023
12995,0,1023
13022,0,1023
13047,0,1023
13074,0,1023
13100,0,1023
13125,0,1023
13152,0,1023
13177,0,1023
13204,0,1023
13230,0,1023
13255,0,1023
13282,0,1023
13307,0,1023
13334,0,1023
13360,0,1023
13385,0,1023
13412,0,1023
13437,0,1023
13464,0,1023
13490,0,1023
13515,0,1023
13542,0,1023
13568,0,1023
13593,0,1023
13620,0,1023
